Date (UTC)	Transaction ID	Customer ID	Subscription ID	Total	Currency
1/4/24 13:31	in_1OUr16I9Qa85Sr7C3wbsgbeH	cus_KLY2eKX54O5GKB	sub_1JgrG8I9Qa85Sr7CHaOtsKwS	499	usd
1/4/24 14:10	in_1OUrd0I9Qa85Sr7CMkPd1H13	cus_OZmtIX69OBUd0o	sub_1NmdTVI9Qa85Sr7CZMfK24NX	499	usd
1/4/24 14:25	in_1OUrrYI9Qa85Sr7CeUM7GqKk	cus_JQFgKZ9QSJ1wck	sub_JQFhxCZVkiNYUO	1299	usd
1/4/24 14:31	in_1OUrxCI9Qa85Sr7Cnehebk79	cus_IiSXbdLOMQpIuG	sub_J3P00QGyAmEd9U	499	usd
1/4/24 14:59	in_1OUsO0I9Qa85Sr7CDIUnN2oL	cus_IKSLxkYIfnCbM3	sub_IKSLN7cp9ZHpKb	499	usd
1/4/24 15:11	in_1OUsaJI9Qa85Sr7CqU1LW5nO	cus_Hxbn7eCM2kV9Bv	sub_Hxbnmww9CPz8wW	499	usd
1/4/24 15:32	in_1OUsubI9Qa85Sr7C73W18r9P	cus_LnDOTKHxEZSJ2B	sub_1LHrGLI9Qa85Sr7CfKK7dhR2	499	usd
1/4/24 15:50	in_1OUtByI9Qa85Sr7CgNeNhfOu	cus_Ld0JHuDEnRUyoJ	sub_1KvkTFI9Qa85Sr7Cq7K5P5tS	59	usd
1/4/24 16:31	in_1OUtp0I9Qa85Sr7CUpxlurAp	cus_M0Cl387UR2e7Fp	sub_1LT6wEI9Qa85Sr7CyGquYRxU	531.93	usd
1/4/24 16:34	in_1OUtsEI9Qa85Sr7CPpRAnPKR	cus_Mjw3ndrf9rfueI	sub_1M0SphI9Qa85Sr7COaSLtzzR	59	usd
1/4/24 17:05	in_1OUuMiI9Qa85Sr7CjC7BJ5jC	cus_MBUScDUUAlx9QB	sub_1LT7UCI9Qa85Sr7CzXRx7SVr	2299	usd
1/4/24 17:08	in_1OUuPOI9Qa85Sr7CEu98TE6O	cus_NoUK0xYmVFaAIB	sub_1N45dSI9Qa85Sr7CcQo9Iivl	499	usd
1/4/24 17:45	in_1OUuz4I9Qa85Sr7C8UbmJMft	cus_IKV288Ycz2o5EA	sub_IKV2X9ikYvIlhQ	250	usd
1/4/24 17:47	in_1OUv12I9Qa85Sr7CUNms8yf4	cus_N6oczKaY03Yv57	sub_1MMb3PI9Qa85Sr7Cv7OXra6P	499	usd
1/4/24 17:48	in_1OUv1yI9Qa85Sr7CCD2Eg048	cus_IsxrpgDv8GaGOm	sub_IsxrtATv45O0Dl	59	usd
1/4/24 17:56	in_1OUv9yI9Qa85Sr7CsvFXHhe1	cus_LXebmHoqAplW5x	sub_1OJgNoI9Qa85Sr7CAo4pQUlU	499	usd
1/4/24 18:13	in_1OUvQ8I9Qa85Sr7Curst1dxF	cus_IsyHiRImXO6zTw	sub_IsyH3IiW1niBfN	531.93	usd
1/4/24 18:59	in_1OUw8aI9Qa85Sr7CNdbTrz7s	cus_KXFd3MMGpyDmou	sub_1JsB90I9Qa85Sr7CondsKcoX	499	usd
1/4/24 19:12	in_1OUwLMI9Qa85Sr7CCg4j74fI	cus_IhNDnPsPFz4CfL	sub_IhNDtH46YA1dRd	2299	usd
1/4/24 20:35	in_1OUxd3I9Qa85Sr7CBK4pOom9	cus_JQJZubyL0gCvEs	sub_JQLeNHiw2R8skW	499	usd
1/4/24 20:42	in_1OUxkGI9Qa85Sr7CeZ6harqV	cus_Mk0idH4fBmGHaZ	sub_1M0WhuI9Qa85Sr7Cp54N0MPG	499	usd
1/4/24 21:30	in_1OUyV8I9Qa85Sr7Cdkly7Ii3	cus_E5xOunHF9pe94l	sub_E5xOutNxXWghVE	286.75	usd
1/4/24 21:53	in_1OUyqXI9Qa85Sr7CpG66IElL	cus_MvFEhdPfWh2n5h	sub_1MBQ6JI9Qa85Sr7Cs9PZSTUJ	499	usd
1/4/24 22:21	in_1OUzIOI9Qa85Sr7CASP7eLZX	cus_Owo28a8j35Iis3	sub_1OJkVTI9Qa85Sr7C0kkzbXTQ	499	usd
1/4/24 23:32	in_1OV0OVI9Qa85Sr7COxhyMrgG	cus_L5mnREGiE5QRIs	sub_1KPbFOI9Qa85Sr7CShf6Vzk1	531.93	usd
1/4/24 23:57	in_1OV0mZI9Qa85Sr7CloVxDccQ	cus_Ab60aiRa7SWNE1	sub_Ab60SjFD1VbURB	899	usd
1/5/24 0:39	in_1OV1RqI9Qa85Sr7CICawtR8V	cus_Owo28a8j35Iis3	sub_1OV1RqI9Qa85Sr7CZAXfaRoX	59	usd
1/5/24 2:28	in_1OV38wI9Qa85Sr7Cv3a42gTc	cus_HPJvg5mV3smXVc	sub_HPJvBGFfT8qoj0	499	usd
1/5/24 3:33	in_1OV49wI9Qa85Sr7CgpP3NnLO	cus_Ay0Hh8MML9t8rl	sub_Ay0HrghFqiECMj	59	usd
1/5/24 8:18	in_1OV8c8I9Qa85Sr7CucJb2lI1	cus_O1biKYjdCk9em1	sub_1NFYc8I9Qa85Sr7COU6db3MN	499	usd
1/5/24 8:52	in_1OV98MI9Qa85Sr7CI8kTErnk	cus_OC5aWnrxZ2PJwI	sub_1NQRRII9Qa85Sr7CI1cxgPnG	499	usd
1/5/24 9:29	in_1OV9i9I9Qa85Sr7CCeQCKBEy	cus_NT9seHuJSevB15	sub_1MiDs9I9Qa85Sr7CHgLAfUDn	499	usd
1/5/24 9:43	in_1OV9wTI9Qa85Sr7CEeHsSnQt	cus_NemQFXO6FQXQlY	sub_1MtSsUI9Qa85Sr7CU0ALI7M9	499	usd
1/5/24 10:14	in_1OVAQOI9Qa85Sr7CCpVGMPIw	cus_OTMKPfllvfP7JT	sub_1NmwHKI9Qa85Sr7CMqqgQdN0	59	usd
1/5/24 10:44	in_1OVAtDI9Qa85Sr7C6HZeYM9l	cus_I99TfBNtUyhbkD	sub_I99TPp8HK4rcll	59	usd
1/5/24 11:18	in_1OVBPeI9Qa85Sr7C6UP5Hr7f	cus_MvUNMx2gpWGcQj	sub_1MMrSEI9Qa85Sr7CxoFFJkgt	59	usd
1/5/24 12:23	in_1OVCQqI9Qa85Sr7CAyQSXzAB	cus_OlNEfSiWhZwa1l	sub_1NxqZUI9Qa85Sr7CVwFGxdOI	499	usd
1/5/24 12:27	in_1OVCUeI9Qa85Sr7CmZALQ8st	cus_HPTaFaOqws1Dw9	sub_HPTadBX1icRjc3	59	usd
1/5/24 12:29	in_1OVCWYI9Qa85Sr7COsdRKIxT	cus_LowRZJBYnyGEBX	sub_1L7IZsI9Qa85Sr7CWvDVno42	499	usd
1/5/24 13:10	in_1OVDA6I9Qa85Sr7CArhUepgb	cus_NepkZQH6CGbWvS	sub_1MtW5eI9Qa85Sr7CfS2GdEmv	499	usd
1/5/24 13:27	in_1OVDQbI9Qa85Sr7CXU0L15db	cus_P8F7OoQ3wTqUEi	sub_1OJyeaI9Qa85Sr7CDD2Qve1U	499	usd
1/5/24 13:38	in_1OVDboI9Qa85Sr7CJrBH0pcl	cus_HPUk3AqMVnMwaG	sub_HPUkP0RmbghbF1	269	usd
1/5/24 14:04	in_1OVE0lI9Qa85Sr7CNSFOcJ2m	cus_IhfTdlCVM4x0c5	sub_IhfTz8J8j4bHAd	499	usd
1/5/24 14:20	in_1OVEGQI9Qa85Sr7CrcGENqxM	cus_FNdXiouucpgf77	sub_FNdXmzrRf6O5Kj	59	usd
1/5/24 14:29	in_1OVEPDI9Qa85Sr7C86KFW6Yh	cus_Jm1DqQfaCPEsZh	sub_Jz5lMKpl7wt8Ni	499	usd
1/5/24 14:36	in_1OVEW2I9Qa85Sr7CN8sarpyj	cus_Nq5tifeMN1BVv5	sub_1N4PjkI9Qa85Sr7CetycGcUz	499	usd
1/5/24 15:01	in_1OVEtUI9Qa85Sr7Cr1jZuLYy	cus_HDu3l12t2cERik	sub_HDu3TPypQGYzZE	499	usd
1/5/24 15:21	in_1OVFD1I9Qa85Sr7Cs3URlDBu	cus_Nerr9UjIMnHadR	sub_1MtY8hI9Qa85Sr7C8mE1slCT	499	usd
1/5/24 16:00	in_1OVFpMI9Qa85Sr7CIOFCLzZn	cus_OCy32RR9I6dEU8	sub_1NQY7II9Qa85Sr7CIwwBrUeJ	499	usd
1/5/24 16:18	in_1OVG6VI9Qa85Sr7CbD6D3iNx	cus_LkNM3sqnC2DfAp	sub_1LI4zaI9Qa85Sr7CAgU4j5io	499	usd
1/5/24 16:23	in_1OVGAiI9Qa85Sr7CqroFXzgF	cus_HmO9HaGFDbSvXH	sub_HmOAia8tsXmh5N	250	usd
1/5/24 17:07	in_1OVGrSI9Qa85Sr7CIiB1YtJ0	cus_JB1pyxnQJGKEgg	sub_JFQjU6mVnPUGKF	499	usd
1/5/24 17:09	in_1OVGttI9Qa85Sr7CjyjLNMc6	cus_Hhci3hHMNy4ORD	sub_1Lpb69I9Qa85Sr7CLiF1iB7j	531.93	usd
1/5/24 17:34	in_1OVHHYI9Qa85Sr7Cvqx5IWuj	cus_Jw9cxH1tDRFDPw	sub_Jz8j5lQEVHh1sk	62.89	usd
1/5/24 17:49	in_1OVHWoI9Qa85Sr7Ccs0Si3oS	cus_7PS8873jnw5PHs	sub_Ihj7EsoU5XizgZ	2000	usd
1/5/24 18:15	in_1OVHvuI9Qa85Sr7CJDQ2voxe	cus_7PS8873jnw5PHs	sub_Ihj7EsoU5XizgZ	269	usd
1/5/24 19:04	in_1OVIh1I9Qa85Sr7CS1oSOOjT	cus_HDxyhQ2fZfwC7B	sub_HDxz0hkZcdcLne	250	usd
1/5/24 19:13	in_1OVIpII9Qa85Sr7CvfeQoMw0	cus_P7zwe3WQiBNRdn	sub_1OK42fI9Qa85Sr7CNuM1nCLj	499	usd
1/5/24 19:34	in_1OVJABI9Qa85Sr7CDQg5XvAi	cus_PJwhmkebBIARAs	sub_1OVJABI9Qa85Sr7CdrytSZlD	5212.94	usd
1/5/24 20:10	in_1OVJj3I9Qa85Sr7Ci1w4TbmL	cus_Jz8NWaObXCfmFf	sub_JzBF6lwxCFyGS4	499	usd
1/5/24 21:27	in_1OVKv0I9Qa85Sr7CzgMUbP8h	cus_NTLg39uyFBDf1e	sub_1MiP4iI9Qa85Sr7Cikc1e2Lp	499	usd
1/5/24 21:47	in_1OVLEyI9Qa85Sr7CrmCIfahB	cus_IDOXgpQPad13og	sub_1JsaFUI9Qa85Sr7CzYnokR7S	499	usd
1/5/24 22:00	in_1OVLRnI9Qa85Sr7CBYk286BQ	cus_OaCwWnbgee9aTv	sub_1Nn7HWI9Qa85Sr7CmPfh32sT	499	usd
1/5/24 22:03	in_1OVLUbI9Qa85Sr7CztYa7sVE	cus_OaCwWnbgee9aTv	sub_1Nn7ILI9Qa85Sr7CKerUb4QI	59	usd
1/5/24 22:23	in_1OVLnjI9Qa85Sr7CuoDYWoqG	cus_ItPVpGoBVSvYmR	sub_ItPWeQs4djCMZd	250	usd
1/5/24 22:48	in_1OVMBhI9Qa85Sr7CRzolSGv6	cus_J3u3fooq5G2JY9	sub_J3uFfrcFKXLl6d	499	usd
1/6/24 1:05	in_1OVOJvI9Qa85Sr7CwrNUftox	cus_OlSzmjFbrkel61	sub_1Ny2SOI9Qa85Sr7CtiX1Xhd7	525.95	usd
1/6/24 1:34	in_1OVOmsI9Qa85Sr7CJ8xqm04T	cus_O1sW1whA29Fmp0	sub_1NFompI9Qa85Sr7CB9zYxPK6	499	usd
1/6/24 2:20	in_1OVPUeI9Qa85Sr7CWM91dLgO	cus_KYz9ZpYS1kZLNy	sub_1K3WoHI9Qa85Sr7CiIpTzYNS	499	usd
1/6/24 4:46	in_1OVRm0I9Qa85Sr7CbTbygoYU	cus_N7MT0bx7zkvUd2	sub_1MN7ogI9Qa85Sr7CHkxdbAst	5988	usd
1/6/24 4:50	in_1OVRq1I9Qa85Sr7C5kdLIwST	cus_JENR7hc7jzlA1A	sub_JQqrAaobMsieEO	541.91	usd
1/6/24 5:30	in_1OVSSlI9Qa85Sr7CgBLySshI	cus_JXQzST6KBT17Os	sub_JXnVOqpa8fP3dm	9000	usd
1/6/24 5:36	in_1OVSYtI9Qa85Sr7CSL4EgZa5	cus_NdXyST3xqnooba	sub_1MsJ4II9Qa85Sr7CdLtmwcPy	449.1	usd
1/6/24 7:01	in_1OVTsiI9Qa85Sr7CNYFxfPpx	cus_G8tuz1fZ2x98mL	sub_Ihvs8urtc4HIRd	269	usd
1/6/24 8:04	in_1OVUreI9Qa85Sr7CfqUup7yq	cus_LSOBTHdWfm3tfR	sub_1KlTq6I9Qa85Sr7CzCfX4B0r	499	usd
1/6/24 8:10	in_1OVUxYI9Qa85Sr7CFCWFHvox	cus_EnZYi34XhQgTdo	sub_1LITJKI9Qa85Sr7CvMAvfWFl	499	usd
1/6/24 8:31	in_1OVVI4I9Qa85Sr7CIStnpXj6	cus_NHHj3OOJxlCNEk	sub_1MiZS2I9Qa85Sr7CVFJzOElR	499	usd
1/6/24 9:14	in_1OVVxII9Qa85Sr7C1IyKpO3k	cus_NjZlcYqA38dWln	sub_1OKHB3I9Qa85Sr7CdZo0C7dN	269	usd
1/6/24 9:16	in_1OVVzGI9Qa85Sr7CgSRd7Iol	cus_KMEfp8VXmaG59f	sub_1JhWDbI9Qa85Sr7CuX9rlaR6	499	usd
1/6/24 9:30	in_1OVWD3I9Qa85Sr7COGN8ue9U	cus_Imr6f6W4mANAkM	sub_Jnm9q82C8XsVow	269	usd
1/6/24 9:49	in_1OVWVoI9Qa85Sr7CKLVn5CSx	cus_IL7oPDD6QOFwWk	sub_IL7oHZm2zZtxsN	499	usd
1/6/24 12:30	in_1OVZ1SI9Qa85Sr7Cy9DeKbLe	cus_MNl4b77Vmcn1IC	sub_1Lf0v6I9Qa85Sr7CgVI8tiaW	499	usd
1/6/24 12:52	in_1OVZMbI9Qa85Sr7CS8AYEM6B	cus_MJiUuB9mlgJs0R	sub_1Lf1G5I9Qa85Sr7CwLSrYlEK	499	usd
1/6/24 13:20	in_1OVZnTI9Qa85Sr7CIBrbbTUU	cus_MSUkdbNj7ANsim	sub_1LuvttI9Qa85Sr7CHG3c9Xi8	499	usd
1/6/24 14:01	in_1OVaRHI9Qa85Sr7Cv1FRZ5gh	cus_MNnuvij8YCb9Mp	sub_1Lf2JuI9Qa85Sr7C4bau4aUG	2299	usd
1/6/24 14:17	in_1OVagMI9Qa85Sr7C9eybW7gi	cus_LpLN09erbs9ckN	sub_1L7giqI9Qa85Sr7CgMYZVv3d	499	usd
1/6/24 14:19	in_1OVaj3I9Qa85Sr7CHmfepmsu	cus_MNo9wwtdkJz8OM	sub_1Lf2c5I9Qa85Sr7C2MrscQuI	499	usd
1/6/24 14:53	in_1OVbG1I9Qa85Sr7C6qkxkcfe	cus_OaYBdcsn8tILON	sub_1NnN6PI9Qa85Sr7CGVYwvpD7	531.93	usd
1/6/24 15:18	in_1OVbdeI9Qa85Sr7Coh9cBFp6	cus_LGtb5p0lFOcFFN	sub_1KaLqNI9Qa85Sr7CeeV6vg9y	499	usd
1/6/24 15:23	in_1OVbiSI9Qa85Sr7Czt3efVTc	cus_KMJeSybxFnzPN1	sub_1Jhbx0I9Qa85Sr7CgRaEcwNy	499	usd
1/6/24 16:02	in_1OVcK3I9Qa85Sr7CVWxYpWte	cus_Mq4Vm0lcqJ5jcw	sub_1MC3amI9Qa85Sr7C4CH5pUen	499	usd
1/6/24 16:52	in_1OVd74I9Qa85Sr7CVnjirJSf	cus_D8mFnlLoy0fCdC	sub_HmlrrieF1tn3CC	499	usd
1/6/24 16:52	in_1OVd74I9Qa85Sr7C7Iq6OTVM	cus_LpNueVV1sRC3V2	sub_1L7jA5I9Qa85Sr7CvhlIXVMe	1299	usd
1/6/24 16:58	in_1OVdCiI9Qa85Sr7CRRYQhVwh	cus_JzVMeL247r1gD0	sub_JzVNb1FBvDqci4	499	usd
1/6/24 17:11	in_1OVdOvI9Qa85Sr7C5WFvV1pa	cus_HloDD4mXZ9GcPI	sub_Hvy0QHiySTIagp	162000	usd
1/6/24 17:29	in_1OVdgsI9Qa85Sr7CFRBysXir	cus_O27vUwYUGKR51u	sub_1NG3hGI9Qa85Sr7Cfbbt08Ui	499	usd
1/6/24 17:31	in_1OVditI9Qa85Sr7CbfCEywqp	cus_MvvXfaBR2huNOs	sub_1MC4z0I9Qa85Sr7C7IiVWubx	499	usd
1/6/24 17:37	in_1OVdofI9Qa85Sr7CLWQTru7L	cus_O282pvOraBp5nk	sub_1NG3odI9Qa85Sr7C4kovATnx	499	usd
1/6/24 18:21	in_1OVeVHI9Qa85Sr7CbdGL9hqs	cus_If76kCEmIKIp4c	sub_1KA23ZI9Qa85Sr7CaoDAVfu2	2299	usd
1/6/24 19:13	in_1OVfImI9Qa85Sr7CRNzVphvX	cus_LpQAFoI8Vi1BJX	sub_1L7lLZI9Qa85Sr7CugbCg0k2	499	usd
1/6/24 20:12	in_1OVgEnI9Qa85Sr7C3PU5p1pu	cus_OxU65DG8UYbnD9	sub_1O9ZA0I9Qa85Sr7C1xhgQojZ	499	usd
1/6/24 21:30	in_1OVhRVI9Qa85Sr7CHerg311p	cus_GAoCMyiruO88D8	sub_HmqLyqBn2wx3xP	250	usd
1/6/24 22:34	in_1OViSBI9Qa85Sr7CWGiQ7rfP	cus_Oafd7pwcJK0rni	sub_1NnUIyI9Qa85Sr7C3HigE5gf	499	usd
1/6/24 22:34	in_1OViRfI9Qa85Sr7C8vgqLzjE	cus_IWYv0enaqIbD9Z	sub_IWYveoRwBWH72F	499	usd
1/6/24 23:37	in_1OVjQqI9Qa85Sr7CDH305Ueo	cus_GrYrY4CVKHbzZs	sub_GrYrGQ9RFZ6PQ4	899	usd
1/7/24 4:37	in_1OVo6zI9Qa85Sr7CIWK6sVkX	cus_NJLbkRBmC4W76F	sub_1MYivnI9Qa85Sr7CLs9aVdWD	499	usd
1/7/24 4:44	in_1OVoDqI9Qa85Sr7CCiDH6BXv	cus_IiGuMBKSHklOaS	sub_IiGuUQjRalzN2f	499	usd
1/7/24 4:46	in_1OVoFPI9Qa85Sr7CLOUs8hKy	cus_HEUad9sUkIf1YJ	sub_HEUaT3iRFiBK3K	499	usd
1/7/24 5:10	in_1OVod5I9Qa85Sr7Cig87Zlio	cus_IiHJokArY3GHWj	sub_IiHJU8nWP31ilh	499	usd
1/7/24 6:27	in_1OVppQI9Qa85Sr7CmhthMzkI	cus_PKUnGVhrcJ9vEB	sub_1OVppQI9Qa85Sr7CguwNnB37	499	usd
1/7/24 6:28	in_1OVpqQI9Qa85Sr7CJIdspt4r	cus_PKUnGVhrcJ9vEB	sub_1OVpqQI9Qa85Sr7CHQBSPwZR	59	usd
1/7/24 7:40	in_1OVqyJI9Qa85Sr7CW00oeHgU	cus_LpcEuCUDdFX6PI	sub_1L7x1jI9Qa85Sr7CYRxMkxvs	499	usd
1/7/24 8:04	in_1OVrLFI9Qa85Sr7CMObBiUq7	cus_CjzK1bOrYBbcBI	sub_JRHDt2RkPMX9XD	269	usd
1/7/24 8:12	in_1OVrTLI9Qa85Sr7C15Xjsd36	cus_Oxe5hcIx0x9hax	sub_1O9kOjI9Qa85Sr7CNoCRZ1c4	499	usd
1/7/24 9:44	in_1OVsuMI9Qa85Sr7CxJ1d4Sys	cus_FZvYqDuEnVqX7g	sub_FZvY3480DnsImD	499	usd
1/7/24 9:52	in_1OVt1TI9Qa85Sr7CmI63zHAR	cus_JoTJMwlDkdBJZv	sub_1KQTs9I9Qa85Sr7CjrFVGctW	59	usd
1/7/24 10:40	in_1OVtmjI9Qa85Sr7CH15PNTf6	cus_KMdGpTojkgICGq	sub_1Jhu1PI9Qa85Sr7CfVa6G36U	499	usd
1/7/24 12:51	in_1OVvokI9Qa85Sr7CKRU9kPsu	cus_L6jWBNdGR5B8Y8	sub_1KQWg5I9Qa85Sr7C77EWwE1Z	59	usd
1/7/24 12:52	in_1OVvpfI9Qa85Sr7Ce5SziXjQ	cus_L6jWBNdGR5B8Y8	sub_1KQWgWI9Qa85Sr7CIXhvceSo	499	usd
1/7/24 14:00	in_1OVwuFI9Qa85Sr7CjO85AvF7	cus_OnBdW5AbF5NYsB	sub_1O9ppMI9Qa85Sr7CAwR6UrPS	499	usd
1/7/24 14:05	in_1OVwyZI9Qa85Sr7CEqgKEy9h	cus_OnBdW5AbF5NYsB	sub_1O9ptDI9Qa85Sr7CCb5Dj0E3	0	usd
1/7/24 14:07	in_1OVx0XI9Qa85Sr7CfuSQRQnz	cus_P90D0q1cznMrSe	sub_1OKiEOI9Qa85Sr7CkYd91wEQ	499	usd
1/7/24 14:40	in_1OVxWdI9Qa85Sr7CcjkLtdgP	cus_KJOGYnUZDgWiUX	sub_1Jhxl6I9Qa85Sr7CMGfpwB0P	499	usd
1/7/24 15:05	in_1OVxuLI9Qa85Sr7CzxRyAMDs	cus_HEeZo2IeDXvJ4O	sub_HEeaqvqA6YeqWF	250	usd
1/7/24 15:34	in_1OVyMzI9Qa85Sr7CLVJudW5i	cus_NU0XzwMJphYBh4	sub_1Mj2WpI9Qa85Sr7C9sVt8sNJ	269	usd
1/7/24 15:49	in_1OVybrI9Qa85Sr7CLoihJqCP	cus_JczRhBHs9uYO3F	sub_Jd0jafNHTCG1Ar	499	usd
1/7/24 16:01	in_1OVymaI9Qa85Sr7CZS0R5ud9	cus_IWoXMwAtMt6Z43	sub_IWpocV1Qj6HZOI	25	usd
1/7/24 16:45	in_1OVzTvI9Qa85Sr7CcUlDha6Q	cus_IiSXbdLOMQpIuG	sub_IiSXPAUGV5syaz	899	usd
1/7/24 16:56	in_1OVzdyI9Qa85Sr7C0OCVBEWW	cus_M0zqxoeLVmGiCK	sub_1LIxzeI9Qa85Sr7C7h3OFnt4	499	usd
1/7/24 17:04	in_1OVzljI9Qa85Sr7CHp5htvXx	cus_L6oEH83zQ9KKaP	sub_1KQadBI9Qa85Sr7CNyyNBVZW	2499.01	usd
1/7/24 17:29	in_1OW09uI9Qa85Sr7CiE8HYK4r	cus_EQrYhS69efz4wT	sub_1MCRQQI9Qa85Sr7CUuti3HzR	499	usd
1/7/24 17:34	in_1OW0F5I9Qa85Sr7CawiEXQ53	cus_L4wS3ByYPTQJIN	sub_1KakRFI9Qa85Sr7Cz47eYQNs	499	usd
1/7/24 17:55	in_1OW0ZhI9Qa85Sr7CUEh964L2	cus_KMkGgx2OEEqOZS	sub_1Ji0o0I9Qa85Sr7CmHetk7BJ	499	usd
1/7/24 18:56	in_1OW1WjI9Qa85Sr7C6S3xz6vU	cus_LHKNpVWR37DZR1	sub_1KaljZI9Qa85Sr7CEeSvOxdh	499	usd
1/7/24 19:14	in_1OW1ndI9Qa85Sr7CfiAJYpWq	cus_L6qFL9BYT6hENE	sub_1KQcebI9Qa85Sr7CfBOK44AA	499	usd
1/7/24 19:19	in_1OW1sMI9Qa85Sr7CVHwsRQRi	cus_My8zzsRHISqOrM	sub_1MEEV7I9Qa85Sr7CGBzOz3Ya	1299	usd
1/7/24 19:31	in_1OW24AI9Qa85Sr7CqUFP2wlJ	cus_GVOZSVMkgfTt5G	sub_GVOZp1k68WOpsu	59	usd
1/7/24 19:37	in_1OW29xI9Qa85Sr7CBClVWMaS	cus_MOGaeVICggNEye	sub_1LfU3NI9Qa85Sr7CQpEuYsvJ	499	usd
1/7/24 19:51	in_1OW2NsI9Qa85Sr7CjVyIXjLb	cus_ODmAHRcwtu2RnJ	sub_1NRKg7I9Qa85Sr7Cth8Kcqdh	1497	usd
1/7/24 19:58	in_1OW2TxI9Qa85Sr7CjzHBEabK	cus_PKamvnd7aE7xE9	sub_1OW2TxI9Qa85Sr7C7ILbSviv	4788	usd
1/7/24 20:24	in_1OW2tfI9Qa85Sr7CfLveeXQV	cus_HEjjd57lAHaFqp	sub_HEjjURoLHVjp9K	250	usd
1/7/24 20:46	in_1OW3EgI9Qa85Sr7CtjdzwWrw	cus_MwNEWRG0yQ0W5o	sub_1MCUVHI9Qa85Sr7C1aZmfyE1	59	usd
1/7/24 21:05	in_1OW3X5I9Qa85Sr7CtpSSSQZ1	cus_KsBKSbDxp8b5Dn	sub_1KQeNvI9Qa85Sr7CWJRWg2i8	499	usd
1/7/24 21:12	in_1OW3dlI9Qa85Sr7Ca9N896gg	cus_N4EXRtnG4eyeLD	sub_1OKorgI9Qa85Sr7C7g6StuMk	269	usd
1/7/24 21:28	in_1OW3tJI9Qa85Sr7CPUgBiy2c	cus_IA4IRRuTluCUfi	sub_IA4Juv2rG2TjMM	250	usd
1/7/24 21:33	in_1OW3y4I9Qa85Sr7CMGTzmtDS	cus_NU6J9Mp4NrlFVg	sub_1Mj889I9Qa85Sr7CoBgtchzp	499	usd
1/7/24 21:55	in_1OW4JMI9Qa85Sr7CInIzFNkR	cus_IWuP5GOS9g0mzV	sub_IWvW0oqooarhei	250	usd
1/7/24 22:12	in_1OW4ZpI9Qa85Sr7CwYRnTExt	cus_K4KBjm3Z5wH0t6	sub_KBZfXfFdANhfGP	499	usd
1/7/24 22:18	in_1OW4g5I9Qa85Sr7C9WQ9YSnU	cus_NqxpXGcrIelJhC	sub_1N5FuUI9Qa85Sr7CZNYgKj0u	499	usd
1/7/24 22:36	in_1OW4xfI9Qa85Sr7CGd6DGKU1	cus_EUK8gddb2IOimI	sub_EUK8z7Trcwih4l	59	usd
1/7/24 23:42	in_1OW5ytI9Qa85Sr7CRiuWGkhE	cus_LT0yhsAeImnVJI	sub_1Km4wwI9Qa85Sr7CM2Sgofr3	499	usd
1/7/24 23:44	in_1OW61MI9Qa85Sr7Cgbi4AD5W	cus_PKlWQe6EqGGApZ	sub_1OW61MI9Qa85Sr7CxFmwdZ7u	499	usd
1/8/24 0:08	in_1OW6O7I9Qa85Sr7C7gD8W3id	cus_G8cFf7D09zPUsT	sub_G8cFN9iCjm8vQF	269	usd
1/8/24 2:59	in_1OW93OI9Qa85Sr7CAR9j4VBw	cus_My8zzsRHISqOrM	sub_1MEEV7I9Qa85Sr7CGBzOz3Ya	499	usd
1/8/24 3:51	in_1OW9sGI9Qa85Sr7CGm0EQSJF	cus_PKpVbX5yjLNjGL	sub_1OW9sGI9Qa85Sr7CQ3PndqBd	269	usd
1/8/24 3:52	in_1OW9sdI9Qa85Sr7CE4Zlu4Sp	cus_PKpVbX5yjLNjGL	sub_1OW9sdI9Qa85Sr7C863AmJ7U	499	usd
1/8/24 4:05	in_1OWA5KI9Qa85Sr7CCUtguqA7	cus_OPW9FAn0US9QQq	sub_1NchAOI9Qa85Sr7CmsfNGeD5	59	usd
1/8/24 5:25	in_1OWBL9I9Qa85Sr7CRMIb2FkM	cus_Oy0ExQDfoAn3Jq	sub_1OA4G5I9Qa85Sr7CNhfnXztd	499	usd
1/8/24 6:04	in_1OWBwiI9Qa85Sr7CoU7CRRqg	cus_MCogg9oANn9Hyc	sub_1LUP4KI9Qa85Sr7Cx7QXLsCT	499	usd
1/8/24 6:39	in_1OWCUcI9Qa85Sr7CF0SHdEIh	cus_JoTJMwlDkdBJZv	sub_JoTqxVPxJHck7r	499	usd
1/8/24 6:44	in_1OWCZ9I9Qa85Sr7CkCXBHWKI	cus_NJksH5xRpGECLs	sub_1MZ7N1I9Qa85Sr7C2PRjluHS	499	usd
1/8/24 7:03	in_1OWCrzI9Qa85Sr7CudMJicCc	cus_Nr5vY7sgAHczSX	sub_1N5O6HI9Qa85Sr7C6ozkx2ji	269	usd
1/8/24 7:05	in_1OWCtbI9Qa85Sr7Csa9Hh2wE	cus_CdpELMOhvOdriU	sub_CdpEfrEVdXeXJU	269	usd
1/8/24 7:59	in_1OWDkHI9Qa85Sr7CoeXodmSO	cus_HyziwJ3CydUb8k	sub_HyziqOkXf3CK2H	499	usd
